Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
por	ADP	0	139	6	0	Polícia Federal desarticula grupo criminoso responsável por fraudes na concessão de Benefícios Previdenciários
fraudes	NOUN	1	139	7	0	Polícia Federal desarticula grupo criminoso responsável por fraudes na concessão de Benefícios Previdenciários
na	ADP	0	139	8	0	Polícia Federal desarticula grupo criminoso responsável por fraudes na concessão de Benefícios Previdenciários
concessão	NOUN	0	139	9	0	Polícia Federal desarticula grupo criminoso responsável por fraudes na concessão de Benefícios Previdenciários
de	ADP	0	139	10	0	Polícia Federal desarticula grupo criminoso responsável por fraudes na concessão de Benefícios Previdenciários
Benefícios	NOUN	1	139	11	0	Polícia Federal desarticula grupo criminoso responsável por fraudes na concessão de Benefícios Previdenciários
Previdenciários	PROPN	1	139	12	0	Polícia Federal desarticula grupo criminoso responsável por fraudes na concessão de Benefícios Previdenciários
138	['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PROPN']	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]	139	138	1	Polícia Federal desarticula grupo criminoso responsável por fraudes na concessão de Benefícios Previdenciários
Polícia	PROPN	0	140	0	0	Polícia Federal combate garimpo na Terra Indígena Yanomami .
Federal	PROPN	0	140	1	0	Polícia Federal combate garimpo na Terra Indígena Yanomami .
combate	VERB	0	140	2	0	Polícia Federal combate garimpo na Terra Indígena Yanomami .
garimpo	ADJ	1	140	3	0	Polícia Federal combate garimpo na Terra Indígena Yanomami .
na	ADP	0	140	4	0	Polícia Federal combate garimpo na Terra Indígena Yanomami .
Terra	PROPN	0	140	5	0	Polícia Federal combate garimpo na Terra Indígena Yanomami .
Indígena	PROPN	1	140	6	0	Polícia Federal combate garimpo na Terra Indígena Yanomami .
Yanomami	PROPN	1	140	7	0	Polícia Federal combate garimpo na Terra Indígena Yanomami .
.	PUNCT	0	140	8	0	Polícia Federal combate garimpo na Terra Indígena Yanomami .
139	['PROPN', 'PROPN', 'VERB', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']	[0, 0, 0, 1, 0, 0, 1, 1, 0]	140	139	1	Polícia Federal combate garimpo na Terra Indígena Yanomami .
PF	PROPN	1	141	0	0	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
prende	VERB	1	141	1	0	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
,	PUNCT	0	141	2	0	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
no	ADP	0	141	3	0	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
Rio	PROPN	0	141	4	0	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
de	ADP	0	141	5	0	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
Janeiro	PROPN	0	141	6	0	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
,	PUNCT	0	141	7	0	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
solicitante	NOUN	1	141	8	0	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
de	ADP	0	141	9	0	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
passaporte	NOUN	1	141	10	0	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
foragido	ADJ	1	141	11	0	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
desde	ADP	0	141	12	0	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
2011	NUM	0	141	13	0	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
140	['PROPN', 'VERB', 'PUNCT', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NUM']	[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]	141	140	1	PF prende , no Rio de Janeiro , solicitante de passaporte foragido desde 2011
Policiais	NOUN	1	142	0	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
apreendem	VERB	1	142	1	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
essências	NOUN	1	142	2	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
de	ADP	0	142	3	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
narguilé	NOUN	1	142	4	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
e	CCONJ	0	142	5	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
cigarros	NOUN	1	142	6	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
eletrônicos	ADJ	0	142	7	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
na	ADP	0	142	8	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
região	NOUN	0	142	9	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
da	ADP	0	142	10	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
Vila	PROPN	0	142	11	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
Portes	PROPN	1	142	12	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
,	PUNCT	0	142	13	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
em	ADP	0	142	14	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
Foz	PROPN	0	142	15	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
do	ADP	0	142	16	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
Iguaçu	PROPN	0	142	17	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
PR	PROPN	0	142	18	0	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
141	['NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN']	[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	142	141	1	Policiais apreendem essências de narguilé e cigarros eletrônicos na região da Vila Portes , em Foz do Iguaçu PR
Ação	NOUN	0	143	0	0	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
integrada	VERB	0	143	1	0	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
de	ADP	0	143	2	0	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
órgãos	NOUN	0	143	3	0	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
federais	ADJ	0	143	4	0	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
divulga	VERB	1	143	5	0	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
resultados	NOUN	0	143	6	0	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
da	ADP	0	143	7	0	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
Operação	PROPN	0	143	8	0	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
Resgate	PROPN	1	143	9	0	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
nesta	ADP	0	143	10	0	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
quinta	NOUN	0	143	11	0	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
-	PUNCT	0	143	12	0	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
feira	NOUN	0	143	13	0	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
142	['NOUN', 'VERB', 'ADP', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	143	142	1	Ação integrada de órgãos federais divulga resultados da Operação Resgate nesta quinta - feira
Policiais	NOUN	1	144	0	0	Policiais cumprem mandado de prisão na Ponte da Amizade
cumprem	VERB	1	144	1	0	Policiais cumprem mandado de prisão na Ponte da Amizade
mandado	VERB	0	144	2	0	Policiais cumprem mandado de prisão na Ponte da Amizade
de	ADP	0	144	3	0	Policiais cumprem mandado de prisão na Ponte da Amizade
prisão	NOUN	0	144	4	0	Policiais cumprem mandado de prisão na Ponte da Amizade
na	ADP	0	144	5	0	Policiais cumprem mandado de prisão na Ponte da Amizade
Ponte	PROPN	0	144	6	0	Policiais cumprem mandado de prisão na Ponte da Amizade
da	ADP	0	144	7	0	Policiais cumprem mandado de prisão na Ponte da Amizade
Amizade	PROPN	1	144	8	0	Policiais cumprem mandado de prisão na Ponte da Amizade
143	['NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN']	[1, 1, 0, 0, 0, 0, 0, 0, 1]	144	143	1	Policiais cumprem mandado de prisão na Ponte da Amizade
PF	PROPN	1	145	0	0	PF combate crime de moeda falsa no Rio Grande do Norte
combate	VERB	0	145	1	0	PF combate crime de moeda falsa no Rio Grande do Norte
crime	NOUN	0	145	2	0	PF combate crime de moeda falsa no Rio Grande do Norte
de	ADP	0	145	3	0	PF combate crime de moeda falsa no Rio Grande do Norte
moeda	NOUN	0	145	4	0	PF combate crime de moeda falsa no Rio Grande do Norte
falsa	ADJ	0	145	5	0	PF combate crime de moeda falsa no Rio Grande do Norte
no	ADP	0	145	6	0	PF combate crime de moeda falsa no Rio Grande do Norte
Rio	PROPN	0	145	7	0	PF combate crime de moeda falsa no Rio Grande do Norte
Grande	PROPN	0	145	8	0	PF combate crime de moeda falsa no Rio Grande do Norte
do	ADP	0	145	9	0	PF combate crime de moeda falsa no Rio Grande do Norte
Norte	PROPN	0	145	10	0	PF combate crime de moeda falsa no Rio Grande do Norte
144	['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN']	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	145	144	1	PF combate crime de moeda falsa no Rio Grande do Norte
PF	PROPN	1	146	0	0	PF deflagra a segunda fase da Operação Alcatraz , denominada Hemorragia
deflagra	VERB	1	146	1	0	PF deflagra a segunda fase da Operação Alcatraz , denominada Hemorragia
a	DET	0	146	2	0	PF deflagra a segunda fase da Operação Alcatraz , denominada Hemorragia
segunda	ADJ	0	146	3	0	PF deflagra a segunda fase da Operação Alcatraz , denominada Hemorragia
fase	NOUN	0	146	4	0	PF deflagra a segunda fase da Operação Alcatraz , denominada Hemorragia
da	ADP	0	146	5	0	PF deflagra a segunda fase da Operação Alcatraz , denominada Hemorragia
Operação	PROPN	0	146	6	0	PF deflagra a segunda fase da Operação Alcatraz , denominada Hemorragia
Alcatraz	PROPN	1	146	7	0	PF deflagra a segunda fase da Operação Alcatraz , denominada Hemorragia
,	PUNCT	0	146	8	0	PF deflagra a segunda fase da Operação Alcatraz , denominada Hemorragia
denominada	VERB	0	146	9	0	PF deflagra a segunda fase da Operação Alcatraz , denominada Hemorragia
Hemorragia	NOUN	1	146	10	0	PF deflagra a segunda fase da Operação Alcatraz , denominada Hemorragia
145	['PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'NOUN']	[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]	146	145	1	PF deflagra a segunda fase da Operação Alcatraz , denominada Hemorragia
PF	PROPN	1	147	0	0	PF , em ação integrada , realiza nova apreensão de agrotóxicos
,	PUNCT	0	147	1	0	PF , em ação integrada , realiza nova apreensão de agrotóxicos
em	ADP	0	147	2	0	PF , em ação integrada , realiza nova apreensão de agrotóxicos
ação	NOUN	0	147	3	0	PF , em ação integrada , realiza nova apreensão de agrotóxicos
integrada	VERB	0	147	4	0	PF , em ação integrada , realiza nova apreensão de agrotóxicos
,	PUNCT	0	147	5	0	PF , em ação integrada , realiza nova apreensão de agrotóxicos
realiza	VERB	0	147	6	0	PF , em ação integrada , realiza nova apreensão de agrotóxicos
nova	ADJ	0	147	7	0	PF , em ação integrada , realiza nova apreensão de agrotóxicos
apreensão	NOUN	1	147	8	0	PF , em ação integrada , realiza nova apreensão de agrotóxicos
de	ADP	0	147	9	0	PF , em ação integrada , realiza nova apreensão de agrotóxicos
agrotóxicos	NOUN	1	147	10	0	PF , em ação integrada , realiza nova apreensão de agrotóxicos
146	['PROPN', 'PUNCT', 'ADP', 'NOUN', 'VERB', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN']	[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]	147	146	1	PF , em ação integrada , realiza nova apreensão de agrotóxicos
PF	PROPN	1	148	0	0	PF e PM apreendem 450 kg de agrotóxicos em Guaíra PR
e	CCONJ	0	148	1	0	PF e PM apreendem 450 kg de agrotóxicos em Guaíra PR
PM	PROPN	0	148	2	0	PF e PM apreendem 450 kg de agrotóxicos em Guaíra PR
apreendem	VERB	1	148	3	0	PF e PM apreendem 450 kg de agrotóxicos em Guaíra PR
450	NUM	0	148	4	0	PF e PM apreendem 450 kg de agrotóxicos em Guaíra PR
kg	NOUN	0	148	5	0	PF e PM apreendem 450 kg de agrotóxicos em Guaíra PR
de	ADP	0	148	6	0	PF e PM apreendem 450 kg de agrotóxicos em Guaíra PR
agrotóxicos	NOUN	1	148	7	0	PF e PM apreendem 450 kg de agrotóxicos em Guaíra PR
em	ADP	0	148	8	0	PF e PM apreendem 450 kg de agrotóxicos em Guaíra PR
Guaíra	PROPN	1	148	9	0	PF e PM apreendem 450 kg de agrotóxicos em Guaíra PR
PR	PROPN	0	148	10	0	PF e PM apreendem 450 kg de agrotóxicos em Guaíra PR
147	['PROPN', 'CCONJ', 'PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN']	[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]	148	147	1	PF e PM apreendem 450 kg de agrotóxicos em Guaíra PR
PF	PROPN	1	149	0	0	PF apreende quase 8 kg de cocaína em São Paulo
apreende	VERB	1	149	1	0	PF apreende quase 8 kg de cocaína em São Paulo
quase	ADV	0	149	2	0	PF apreende quase 8 kg de cocaína em São Paulo
8	NUM	0	149	3	0	PF apreende quase 8 kg de cocaína em São Paulo
kg	NOUN	0	149	4	0	PF apreende quase 8 kg de cocaína em São Paulo
de	ADP	0	149	5	0	PF apreende quase 8 kg de cocaína em São Paulo
cocaína	NOUN	1	149	6	0	PF apreende quase 8 kg de cocaína em São Paulo
em	ADP	0	149	7	0	PF apreende quase 8 kg de cocaína em São Paulo
São	PROPN	0	149	8	0	PF apreende quase 8 kg de cocaína em São Paulo
Paulo	PROPN	0	149	9	0	PF apreende quase 8 kg de cocaína em São Paulo
148	['PROPN', 'VERB', 'ADV', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN']	[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]	149	148	1	PF apreende quase 8 kg de cocaína em São Paulo
Polícia	PROPN	0	150	0	0	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
Federal	PROPN	0	150	1	0	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
e	CCONJ	0	150	2	0	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
Receita	PROPN	1	150	3	0	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
Federal	PROPN	0	150	4	0	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
apreendem	VERB	1	150	5	0	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
435	NUM	1	150	6	0	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
mil	NUM	0	150	7	0	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
reais	NOUN	0	150	8	0	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
na	ADP	0	150	9	0	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
fronteira	NOUN	0	150	10	0	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
com	ADP	0	150	11	0	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
o	DET	0	150	12	0	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
Uruguai	PROPN	0	150	13	0	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
149	['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'VERB', 'NUM', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN']	[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]	150	149	1	Polícia Federal e Receita Federal apreendem 435 mil reais na fronteira com o Uruguai
